使用设备: cuda
加载CINIC-10数据集...
处理 90000 个图像...
第一个图像类型: <class 'dict'>
图像字典键: ['bytes', 'path']
已处理 0/90000 个图像，成功 1 个
已处理 10000/90000 个图像，成功 10001 个
已处理 20000/90000 个图像，成功 20001 个
已处理 30000/90000 个图像，成功 30001 个
已处理 40000/90000 个图像，成功 40001 个
已处理 50000/90000 个图像，成功 50001 个
已处理 60000/90000 个图像，成功 60001 个
已处理 70000/90000 个图像，成功 70001 个
已处理 80000/90000 个图像，成功 80001 个
成功处理了 90000 个图像，跳过了 0 个图像
处理后图像数组形状: (90000, 32, 32, 3)
处理后标签数组形状: (90000,)
最终图像数组形状: (90000, 3, 32, 32)
处理 90000 个图像...
第一个图像类型: <class 'dict'>
图像字典键: ['bytes', 'path']
已处理 0/90000 个图像，成功 1 个
已处理 10000/90000 个图像，成功 10001 个
已处理 20000/90000 个图像，成功 20001 个
已处理 30000/90000 个图像，成功 30001 个
已处理 40000/90000 个图像，成功 40001 个
已处理 50000/90000 个图像，成功 50001 个
已处理 60000/90000 个图像，成功 60001 个
已处理 70000/90000 个图像，成功 70001 个
已处理 80000/90000 个图像，成功 80001 个
成功处理了 90000 个图像，跳过了 0 个图像
处理后图像数组形状: (90000, 32, 32, 3)
处理后标签数组形状: (90000,)
最终图像数组形状: (90000, 3, 32, 32)
CINIC-10数据集加载和预处理完成.
--- 开始在 cinic10 数据集上进行原版VFL训练 (共 30 个周期) ---
周期 [11/30], 批次 [1300/1407], 损失: 0.4916, 平均损失: 0.4594
周期 [11/30], 批次 [1310/1407], 损失: 0.3435, 平均损失: 0.4594
周期 [11/30], 批次 [1320/1407], 损失: 0.5427, 平均损失: 0.4595
周期 [11/30], 批次 [1330/1407], 损失: 0.5054, 平均损失: 0.4596
周期 [11/30], 批次 [1340/1407], 损失: 0.5464, 平均损失: 0.4595
周期 [11/30], 批次 [1350/1407], 损失: 0.5070, 平均损失: 0.4604
周期 [11/30], 批次 [1360/1407], 损失: 0.4732, 平均损失: 0.4606
周期 [11/30], 批次 [1370/1407], 损失: 0.3728, 平均损失: 0.4602
周期 [11/30], 批次 [1380/1407], 损失: 0.4850, 平均损失: 0.4605
周期 [11/30], 批次 [1390/1407], 损失: 0.3399, 平均损失: 0.4608
周期 [11/30], 批次 [1400/1407], 损失: 0.4202, 平均损失: 0.4607
周期 [11/30], 批次 [1407/1407], 损失: 0.7184, 平均损失: 0.4613
=== 周期 [11/30] 完成 === 平均损失: 0.4613
周期 [12/30], 批次 [10/1407], 损失: 0.2375, 平均损失: 0.3627
周期 [12/30], 批次 [20/1407], 损失: 0.3381, 平均损失: 0.3600
周期 [12/30], 批次 [30/1407], 损失: 0.2598, 平均损失: 0.3386
周期 [12/30], 批次 [40/1407], 损失: 0.3562, 平均损失: 0.3450
周期 [12/30], 批次 [50/1407], 损失: 0.2365, 平均损失: 0.3370
周期 [12/30], 批次 [60/1407], 损失: 0.3510, 平均损失: 0.3338
周期 [12/30], 批次 [70/1407], 损失: 0.2696, 平均损失: 0.3331
周期 [12/30], 批次 [80/1407], 损失: 0.2245, 平均损失: 0.3308
周期 [12/30], 批次 [90/1407], 损失: 0.2317, 平均损失: 0.3355
周期 [12/30], 批次 [100/1407], 损失: 0.3958, 平均损失: 0.3321
周期 [12/30], 批次 [110/1407], 损失: 0.2997, 平均损失: 0.3295
周期 [12/30], 批次 [120/1407], 损失: 0.2791, 平均损失: 0.3275
周期 [12/30], 批次 [130/1407], 损失: 0.4604, 平均损失: 0.3323
周期 [12/30], 批次 [140/1407], 损失: 0.2999, 平均损失: 0.3331
周期 [12/30], 批次 [150/1407], 损失: 0.1293, 平均损失: 0.3305
周期 [12/30], 批次 [160/1407], 损失: 0.2621, 平均损失: 0.3309
周期 [12/30], 批次 [170/1407], 损失: 0.2799, 平均损失: 0.3305
周期 [12/30], 批次 [180/1407], 损失: 0.3607, 平均损失: 0.3336
周期 [12/30], 批次 [190/1407], 损失: 0.3750, 平均损失: 0.3389
周期 [12/30], 批次 [200/1407], 损失: 0.4177, 平均损失: 0.3387
周期 [12/30], 批次 [210/1407], 损失: 0.5104, 平均损失: 0.3398
周期 [12/30], 批次 [220/1407], 损失: 0.3227, 平均损失: 0.3379
周期 [12/30], 批次 [230/1407], 损失: 0.4147, 平均损失: 0.3391
周期 [12/30], 批次 [240/1407], 损失: 0.2865, 平均损失: 0.3399
周期 [12/30], 批次 [250/1407], 损失: 0.2287, 平均损失: 0.3378
周期 [12/30], 批次 [260/1407], 损失: 0.2581, 平均损失: 0.3404
周期 [12/30], 批次 [270/1407], 损失: 0.3351, 平均损失: 0.3390
周期 [12/30], 批次 [280/1407], 损失: 0.4240, 平均损失: 0.3390
周期 [12/30], 批次 [290/1407], 损失: 0.5551, 平均损失: 0.3412
周期 [12/30], 批次 [300/1407], 损失: 0.3213, 平均损失: 0.3407
周期 [12/30], 批次 [310/1407], 损失: 0.4534, 平均损失: 0.3408
周期 [12/30], 批次 [320/1407], 损失: 0.3216, 平均损失: 0.3418
周期 [12/30], 批次 [330/1407], 损失: 0.5626, 平均损失: 0.3421
周期 [12/30], 批次 [340/1407], 损失: 0.1793, 平均损失: 0.3435
周期 [12/30], 批次 [350/1407], 损失: 0.2687, 平均损失: 0.3434
周期 [12/30], 批次 [360/1407], 损失: 0.5027, 平均损失: 0.3449
周期 [12/30], 批次 [370/1407], 损失: 0.5099, 平均损失: 0.3472
周期 [12/30], 批次 [380/1407], 损失: 0.3765, 平均损失: 0.3479
周期 [12/30], 批次 [390/1407], 损失: 0.5058, 平均损失: 0.3488
周期 [12/30], 批次 [400/1407], 损失: 0.3353, 平均损失: 0.3480
周期 [12/30], 批次 [410/1407], 损失: 0.2063, 平均损失: 0.3478
周期 [12/30], 批次 [420/1407], 损失: 0.4145, 平均损失: 0.3471
周期 [12/30], 批次 [430/1407], 损失: 0.2986, 平均损失: 0.3469
周期 [12/30], 批次 [440/1407], 损失: 0.3253, 平均损失: 0.3488
周期 [12/30], 批次 [450/1407], 损失: 0.3341, 平均损失: 0.3489
周期 [12/30], 批次 [460/1407], 损失: 0.3403, 平均损失: 0.3491
周期 [12/30], 批次 [470/1407], 损失: 0.2227, 平均损失: 0.3485
周期 [12/30], 批次 [480/1407], 损失: 0.5139, 平均损失: 0.3492
周期 [12/30], 批次 [490/1407], 损失: 0.3977, 平均损失: 0.3499
周期 [12/30], 批次 [500/1407], 损失: 0.3258, 平均损失: 0.3498
周期 [12/30], 批次 [510/1407], 损失: 0.4477, 平均损失: 0.3507
周期 [12/30], 批次 [520/1407], 损失: 0.2044, 平均损失: 0.3508
周期 [12/30], 批次 [530/1407], 损失: 0.3102, 平均损失: 0.3508
周期 [12/30], 批次 [540/1407], 损失: 0.2992, 平均损失: 0.3510
周期 [12/30], 批次 [550/1407], 损失: 0.2784, 平均损失: 0.3514
周期 [12/30], 批次 [560/1407], 损失: 0.3286, 平均损失: 0.3529
周期 [12/30], 批次 [570/1407], 损失: 0.4110, 平均损失: 0.3533
周期 [12/30], 批次 [580/1407], 损失: 0.3603, 平均损失: 0.3541
周期 [12/30], 批次 [590/1407], 损失: 0.2997, 平均损失: 0.3538
周期 [12/30], 批次 [600/1407], 损失: 0.3221, 平均损失: 0.3534
周期 [12/30], 批次 [610/1407], 损失: 0.2341, 平均损失: 0.3536
周期 [12/30], 批次 [620/1407], 损失: 0.3863, 平均损失: 0.3537
周期 [12/30], 批次 [630/1407], 损失: 0.4124, 平均损失: 0.3537
周期 [12/30], 批次 [640/1407], 损失: 0.3876, 平均损失: 0.3543
周期 [12/30], 批次 [650/1407], 损失: 0.2072, 平均损失: 0.3555
周期 [12/30], 批次 [660/1407], 损失: 0.4598, 平均损失: 0.3567
周期 [12/30], 批次 [670/1407], 损失: 0.4984, 平均损失: 0.3569
周期 [12/30], 批次 [680/1407], 损失: 0.4018, 平均损失: 0.3568
周期 [12/30], 批次 [690/1407], 损失: 0.4545, 平均损失: 0.3572
周期 [12/30], 批次 [700/1407], 损失: 0.3812, 平均损失: 0.3577
周期 [12/30], 批次 [710/1407], 损失: 0.4092, 平均损失: 0.3576
周期 [12/30], 批次 [720/1407], 损失: 0.5083, 平均损失: 0.3575
周期 [12/30], 批次 [730/1407], 损失: 0.2831, 平均损失: 0.3585
周期 [12/30], 批次 [740/1407], 损失: 0.2581, 平均损失: 0.3589
周期 [12/30], 批次 [750/1407], 损失: 0.3087, 平均损失: 0.3598
周期 [12/30], 批次 [760/1407], 损失: 0.3522, 平均损失: 0.3594
周期 [12/30], 批次 [770/1407], 损失: 0.3480, 平均损失: 0.3604
周期 [12/30], 批次 [780/1407], 损失: 0.1451, 平均损失: 0.3601
周期 [12/30], 批次 [790/1407], 损失: 0.3284, 平均损失: 0.3602
周期 [12/30], 批次 [800/1407], 损失: 0.3962, 平均损失: 0.3606
周期 [12/30], 批次 [810/1407], 损失: 0.2791, 平均损失: 0.3600
周期 [12/30], 批次 [820/1407], 损失: 0.3647, 平均损失: 0.3598
周期 [12/30], 批次 [830/1407], 损失: 0.3296, 平均损失: 0.3598
周期 [12/30], 批次 [840/1407], 损失: 0.4183, 平均损失: 0.3598
周期 [12/30], 批次 [850/1407], 损失: 0.3905, 平均损失: 0.3598
周期 [12/30], 批次 [860/1407], 损失: 0.4699, 平均损失: 0.3602
周期 [12/30], 批次 [870/1407], 损失: 0.4612, 平均损失: 0.3601
周期 [12/30], 批次 [880/1407], 损失: 0.3318, 平均损失: 0.3595
周期 [12/30], 批次 [890/1407], 损失: 0.3089, 平均损失: 0.3599
周期 [12/30], 批次 [900/1407], 损失: 0.2922, 平均损失: 0.3605
周期 [12/30], 批次 [910/1407], 损失: 0.3719, 平均损失: 0.3606
周期 [12/30], 批次 [920/1407], 损失: 0.3441, 平均损失: 0.3609
周期 [12/30], 批次 [930/1407], 损失: 0.2184, 平均损失: 0.3615
周期 [12/30], 批次 [940/1407], 损失: 0.2726, 平均损失: 0.3618
周期 [12/30], 批次 [950/1407], 损失: 0.4419, 平均损失: 0.3623
周期 [12/30], 批次 [960/1407], 损失: 0.2917, 平均损失: 0.3625
周期 [12/30], 批次 [970/1407], 损失: 0.3077, 平均损失: 0.3634
周期 [12/30], 批次 [980/1407], 损失: 0.3855, 平均损失: 0.3636
周期 [12/30], 批次 [990/1407], 损失: 0.4811, 平均损失: 0.3632
周期 [12/30], 批次 [1000/1407], 损失: 0.6533, 平均损失: 0.3636
周期 [12/30], 批次 [1010/1407], 损失: 0.3687, 平均损失: 0.3642
周期 [12/30], 批次 [1020/1407], 损失: 0.4731, 平均损失: 0.3645
周期 [12/30], 批次 [1030/1407], 损失: 0.3638, 平均损失: 0.3652
周期 [12/30], 批次 [1040/1407], 损失: 0.4039, 平均损失: 0.3648
周期 [12/30], 批次 [1050/1407], 损失: 0.3134, 平均损失: 0.3644
周期 [12/30], 批次 [1060/1407], 损失: 0.4244, 平均损失: 0.3647
周期 [12/30], 批次 [1070/1407], 损失: 0.5146, 平均损失: 0.3646
周期 [12/30], 批次 [1080/1407], 损失: 0.4387, 平均损失: 0.3642
周期 [12/30], 批次 [1090/1407], 损失: 0.2829, 平均损失: 0.3637
周期 [12/30], 批次 [1100/1407], 损失: 0.2041, 平均损失: 0.3637
周期 [12/30], 批次 [1110/1407], 损失: 0.4777, 平均损失: 0.3642
周期 [12/30], 批次 [1120/1407], 损失: 0.3945, 平均损失: 0.3649
周期 [12/30], 批次 [1130/1407], 损失: 0.2844, 平均损失: 0.3647
周期 [12/30], 批次 [1140/1407], 损失: 0.3253, 平均损失: 0.3655
周期 [12/30], 批次 [1150/1407], 损失: 0.4707, 平均损失: 0.3660
周期 [12/30], 批次 [1160/1407], 损失: 0.5423, 平均损失: 0.3662
周期 [12/30], 批次 [1170/1407], 损失: 0.5323, 平均损失: 0.3667
周期 [12/30], 批次 [1180/1407], 损失: 0.6076, 平均损失: 0.3670
周期 [12/30], 批次 [1190/1407], 损失: 0.2004, 平均损失: 0.3676
周期 [12/30], 批次 [1200/1407], 损失: 0.4263, 平均损失: 0.3679
周期 [12/30], 批次 [1210/1407], 损失: 0.5063, 平均损失: 0.3684
周期 [12/30], 批次 [1220/1407], 损失: 0.2149, 平均损失: 0.3693
周期 [12/30], 批次 [1230/1407], 损失: 0.2925, 平均损失: 0.3697
周期 [12/30], 批次 [1240/1407], 损失: 0.2809, 平均损失: 0.3695
周期 [12/30], 批次 [1250/1407], 损失: 0.3057, 平均损失: 0.3695
周期 [12/30], 批次 [1260/1407], 损失: 0.2139, 平均损失: 0.3694
周期 [12/30], 批次 [1270/1407], 损失: 0.3315, 平均损失: 0.3693
周期 [12/30], 批次 [1280/1407], 损失: 0.5116, 平均损失: 0.3697
周期 [12/30], 批次 [1290/1407], 损失: 0.2969, 平均损失: 0.3694
周期 [12/30], 批次 [1300/1407], 损失: 0.3734, 平均损失: 0.3693
周期 [12/30], 批次 [1310/1407], 损失: 0.3676, 平均损失: 0.3691
周期 [12/30], 批次 [1320/1407], 损失: 0.6409, 平均损失: 0.3694
周期 [12/30], 批次 [1330/1407], 损失: 0.3355, 平均损失: 0.3697
周期 [12/30], 批次 [1340/1407], 损失: 0.2523, 平均损失: 0.3695
周期 [12/30], 批次 [1350/1407], 损失: 0.3806, 平均损失: 0.3699
周期 [12/30], 批次 [1360/1407], 损失: 0.5344, 平均损失: 0.3702
周期 [12/30], 批次 [1370/1407], 损失: 0.4007, 平均损失: 0.3710
周期 [12/30], 批次 [1380/1407], 损失: 0.5143, 平均损失: 0.3712
周期 [12/30], 批次 [1390/1407], 损失: 0.3439, 平均损失: 0.3715
周期 [12/30], 批次 [1400/1407], 损失: 0.3451, 平均损失: 0.3713
周期 [12/30], 批次 [1407/1407], 损失: 0.1925, 平均损失: 0.3710
=== 周期 [12/30] 完成 === 平均损失: 0.3710
周期 [13/30], 批次 [10/1407], 损失: 0.2702, 平均损失: 0.2398
周期 [13/30], 批次 [20/1407], 损失: 0.1709, 平均损失: 0.2599
周期 [13/30], 批次 [30/1407], 损失: 0.2500, 平均损失: 0.2535
周期 [13/30], 批次 [40/1407], 损失: 0.1361, 平均损失: 0.2651
周期 [13/30], 批次 [50/1407], 损失: 0.2031, 平均损失: 0.2662
周期 [13/30], 批次 [60/1407], 损失: 0.1717, 平均损失: 0.2584
周期 [13/30], 批次 [70/1407], 损失: 0.2140, 平均损失: 0.2607
周期 [13/30], 批次 [80/1407], 损失: 0.2618, 平均损失: 0.2632
周期 [13/30], 批次 [90/1407], 损失: 0.2208, 平均损失: 0.2603
周期 [13/30], 批次 [100/1407], 损失: 0.1743, 平均损失: 0.2595
周期 [13/30], 批次 [110/1407], 损失: 0.3815, 平均损失: 0.2580
周期 [13/30], 批次 [120/1407], 损失: 0.2651, 平均损失: 0.2617
周期 [13/30], 批次 [130/1407], 损失: 0.1567, 平均损失: 0.2610
周期 [13/30], 批次 [140/1407], 损失: 0.2107, 平均损失: 0.2589
周期 [13/30], 批次 [150/1407], 损失: 0.3665, 平均损失: 0.2567
周期 [13/30], 批次 [160/1407], 损失: 0.2965, 平均损失: 0.2574
周期 [13/30], 批次 [170/1407], 损失: 0.3284, 平均损失: 0.2591
周期 [13/30], 批次 [180/1407], 损失: 0.2786, 平均损失: 0.2623
周期 [13/30], 批次 [190/1407], 损失: 0.2980, 平均损失: 0.2641
周期 [13/30], 批次 [200/1407], 损失: 0.3426, 平均损失: 0.2648
周期 [13/30], 批次 [210/1407], 损失: 0.4883, 平均损失: 0.2656
周期 [13/30], 批次 [220/1407], 损失: 0.2112, 平均损失: 0.2660
周期 [13/30], 批次 [230/1407], 损失: 0.2532, 平均损失: 0.2681
周期 [13/30], 批次 [240/1407], 损失: 0.2355, 平均损失: 0.2684
周期 [13/30], 批次 [250/1407], 损失: 0.1496, 平均损失: 0.2689
周期 [13/30], 批次 [260/1407], 损失: 0.1461, 平均损失: 0.2676
周期 [13/30], 批次 [270/1407], 损失: 0.2592, 平均损失: 0.2687
周期 [13/30], 批次 [280/1407], 损失: 0.1750, 平均损失: 0.2680
周期 [13/30], 批次 [290/1407], 损失: 0.3137, 平均损失: 0.2666
周期 [13/30], 批次 [300/1407], 损失: 0.2358, 平均损失: 0.2662
周期 [13/30], 批次 [310/1407], 损失: 0.2916, 平均损失: 0.2662
周期 [13/30], 批次 [320/1407], 损失: 0.4325, 平均损失: 0.2669
周期 [13/30], 批次 [330/1407], 损失: 0.2467, 平均损失: 0.2676
周期 [13/30], 批次 [340/1407], 损失: 0.2433, 平均损失: 0.2690
周期 [13/30], 批次 [350/1407], 损失: 0.2659, 平均损失: 0.2691
周期 [13/30], 批次 [360/1407], 损失: 0.3023, 平均损失: 0.2702
周期 [13/30], 批次 [370/1407], 损失: 0.1958, 平均损失: 0.2701
周期 [13/30], 批次 [380/1407], 损失: 0.2619, 平均损失: 0.2704
周期 [13/30], 批次 [390/1407], 损失: 0.4993, 平均损失: 0.2717
周期 [13/30], 批次 [400/1407], 损失: 0.3180, 平均损失: 0.2722
周期 [13/30], 批次 [410/1407], 损失: 0.2061, 平均损失: 0.2727
周期 [13/30], 批次 [420/1407], 损失: 0.2884, 平均损失: 0.2730
周期 [13/30], 批次 [430/1407], 损失: 0.2666, 平均损失: 0.2734
周期 [13/30], 批次 [440/1407], 损失: 0.1850, 平均损失: 0.2730
周期 [13/30], 批次 [450/1407], 损失: 0.2669, 平均损失: 0.2732
周期 [13/30], 批次 [460/1407], 损失: 0.2749, 平均损失: 0.2738
周期 [13/30], 批次 [470/1407], 损失: 0.2267, 平均损失: 0.2737
周期 [13/30], 批次 [480/1407], 损失: 0.2279, 平均损失: 0.2742
周期 [13/30], 批次 [490/1407], 损失: 0.2848, 平均损失: 0.2755
周期 [13/30], 批次 [500/1407], 损失: 0.4005, 平均损失: 0.2756
周期 [13/30], 批次 [510/1407], 损失: 0.1754, 平均损失: 0.2753
周期 [13/30], 批次 [520/1407], 损失: 0.2340, 平均损失: 0.2762
周期 [13/30], 批次 [530/1407], 损失: 0.3213, 平均损失: 0.2767
周期 [13/30], 批次 [540/1407], 损失: 0.2372, 平均损失: 0.2769
周期 [13/30], 批次 [550/1407], 损失: 0.3742, 平均损失: 0.2769
周期 [13/30], 批次 [560/1407], 损失: 0.3235, 平均损失: 0.2775
周期 [13/30], 批次 [570/1407], 损失: 0.1538, 平均损失: 0.2772
周期 [13/30], 批次 [580/1407], 损失: 0.1732, 平均损失: 0.2772
周期 [13/30], 批次 [590/1407], 损失: 0.3890, 平均损失: 0.2774
周期 [13/30], 批次 [600/1407], 损失: 0.2796, 平均损失: 0.2769
周期 [13/30], 批次 [610/1407], 损失: 0.3057, 平均损失: 0.2763
周期 [13/30], 批次 [620/1407], 损失: 0.2890, 平均损失: 0.2769
周期 [13/30], 批次 [630/1407], 损失: 0.2957, 平均损失: 0.2772
周期 [13/30], 批次 [640/1407], 损失: 0.2660, 平均损失: 0.2772
周期 [13/30], 批次 [650/1407], 损失: 0.3856, 平均损失: 0.2778
周期 [13/30], 批次 [660/1407], 损失: 0.3424, 平均损失: 0.2782
周期 [13/30], 批次 [670/1407], 损失: 0.3478, 平均损失: 0.2791
周期 [13/30], 批次 [680/1407], 损失: 0.2923, 平均损失: 0.2802
周期 [13/30], 批次 [690/1407], 损失: 0.3963, 平均损失: 0.2807
周期 [13/30], 批次 [700/1407], 损失: 0.3893, 平均损失: 0.2811
周期 [13/30], 批次 [710/1407], 损失: 0.6185, 平均损失: 0.2822
周期 [13/30], 批次 [720/1407], 损失: 0.4684, 平均损失: 0.2830
周期 [13/30], 批次 [730/1407], 损失: 0.2240, 平均损失: 0.2835
周期 [13/30], 批次 [740/1407], 损失: 0.4880, 平均损失: 0.2841
周期 [13/30], 批次 [750/1407], 损失: 0.2663, 平均损失: 0.2846
周期 [13/30], 批次 [760/1407], 损失: 0.3993, 平均损失: 0.2849
周期 [13/30], 批次 [770/1407], 损失: 0.2142, 平均损失: 0.2846
周期 [13/30], 批次 [780/1407], 损失: 0.4590, 平均损失: 0.2847
周期 [13/30], 批次 [790/1407], 损失: 0.4142, 平均损失: 0.2856
周期 [13/30], 批次 [800/1407], 损失: 0.2720, 平均损失: 0.2857
周期 [13/30], 批次 [810/1407], 损失: 0.4877, 平均损失: 0.2857
周期 [13/30], 批次 [820/1407], 损失: 0.3209, 平均损失: 0.2861
周期 [13/30], 批次 [830/1407], 损失: 0.3095, 平均损失: 0.2863
周期 [13/30], 批次 [840/1407], 损失: 0.1707, 平均损失: 0.2863
周期 [13/30], 批次 [850/1407], 损失: 0.2185, 平均损失: 0.2865
周期 [13/30], 批次 [860/1407], 损失: 0.1571, 平均损失: 0.2868
周期 [13/30], 批次 [870/1407], 损失: 0.3051, 平均损失: 0.2872
周期 [13/30], 批次 [880/1407], 损失: 0.3885, 平均损失: 0.2874
周期 [13/30], 批次 [890/1407], 损失: 0.4577, 平均损失: 0.2872
周期 [13/30], 批次 [900/1407], 损失: 0.2533, 平均损失: 0.2872
周期 [13/30], 批次 [910/1407], 损失: 0.3946, 平均损失: 0.2878
周期 [13/30], 批次 [920/1407], 损失: 0.4579, 平均损失: 0.2880
周期 [13/30], 批次 [930/1407], 损失: 0.4313, 平均损失: 0.2887
周期 [13/30], 批次 [940/1407], 损失: 0.2499, 平均损失: 0.2887
周期 [13/30], 批次 [950/1407], 损失: 0.2310, 平均损失: 0.2886
周期 [13/30], 批次 [960/1407], 损失: 0.3091, 平均损失: 0.2894
周期 [13/30], 批次 [970/1407], 损失: 0.2338, 平均损失: 0.2896
周期 [13/30], 批次 [980/1407], 损失: 0.2401, 平均损失: 0.2896
周期 [13/30], 批次 [990/1407], 损失: 0.3197, 平均损失: 0.2900
周期 [13/30], 批次 [1000/1407], 损失: 0.4047, 平均损失: 0.2904
周期 [13/30], 批次 [1010/1407], 损失: 0.1433, 平均损失: 0.2902
周期 [13/30], 批次 [1020/1407], 损失: 0.2940, 平均损失: 0.2904
周期 [13/30], 批次 [1030/1407], 损失: 0.2993, 平均损失: 0.2901
周期 [13/30], 批次 [1040/1407], 损失: 0.1787, 平均损失: 0.2904
周期 [13/30], 批次 [1050/1407], 损失: 0.2647, 平均损失: 0.2905
周期 [13/30], 批次 [1060/1407], 损失: 0.3812, 平均损失: 0.2905
周期 [13/30], 批次 [1070/1407], 损失: 0.4177, 平均损失: 0.2909
周期 [13/30], 批次 [1080/1407], 损失: 0.3063, 平均损失: 0.2916
周期 [13/30], 批次 [1090/1407], 损失: 0.2974, 平均损失: 0.2921
周期 [13/30], 批次 [1100/1407], 损失: 0.2800, 平均损失: 0.2924
周期 [13/30], 批次 [1110/1407], 损失: 0.4462, 平均损失: 0.2931
周期 [13/30], 批次 [1120/1407], 损失: 0.3737, 平均损失: 0.2934
周期 [13/30], 批次 [1130/1407], 损失: 0.5034, 平均损失: 0.2937
周期 [13/30], 批次 [1140/1407], 损失: 0.2535, 平均损失: 0.2944
周期 [13/30], 批次 [1150/1407], 损失: 0.3568, 平均损失: 0.2949
周期 [13/30], 批次 [1160/1407], 损失: 0.2722, 平均损失: 0.2955
周期 [13/30], 批次 [1170/1407], 损失: 0.2551, 平均损失: 0.2953
周期 [13/30], 批次 [1180/1407], 损失: 0.2583, 平均损失: 0.2953
周期 [13/30], 批次 [1190/1407], 损失: 0.3675, 平均损失: 0.2955
周期 [13/30], 批次 [1200/1407], 损失: 0.2938, 平均损失: 0.2958
周期 [13/30], 批次 [1210/1407], 损失: 0.3058, 平均损失: 0.2959
周期 [13/30], 批次 [1220/1407], 损失: 0.3421, 平均损失: 0.2960
周期 [13/30], 批次 [1230/1407], 损失: 0.3576, 平均损失: 0.2962
周期 [13/30], 批次 [1240/1407], 损失: 0.2696, 平均损失: 0.2959
周期 [13/30], 批次 [1250/1407], 损失: 0.2337, 平均损失: 0.2957
周期 [13/30], 批次 [1260/1407], 损失: 0.3944, 平均损失: 0.2955
周期 [13/30], 批次 [1270/1407], 损失: 0.1626, 平均损失: 0.2956
周期 [13/30], 批次 [1280/1407], 损失: 0.2724, 平均损失: 0.2957
周期 [13/30], 批次 [1290/1407], 损失: 0.4214, 平均损失: 0.2960
周期 [13/30], 批次 [1300/1407], 损失: 0.3589, 平均损失: 0.2959
周期 [13/30], 批次 [1310/1407], 损失: 0.2625, 平均损失: 0.2962
周期 [13/30], 批次 [1320/1407], 损失: 0.2046, 平均损失: 0.2965
周期 [13/30], 批次 [1330/1407], 损失: 0.2482, 平均损失: 0.2966
周期 [13/30], 批次 [1340/1407], 损失: 0.3087, 平均损失: 0.2966
周期 [13/30], 批次 [1350/1407], 损失: 0.3482, 平均损失: 0.2973
周期 [13/30], 批次 [1360/1407], 损失: 0.3487, 平均损失: 0.2974
周期 [13/30], 批次 [1370/1407], 损失: 0.3345, 平均损失: 0.2977
周期 [13/30], 批次 [1380/1407], 损失: 0.2622, 平均损失: 0.2981
周期 [13/30], 批次 [1390/1407], 损失: 0.3400, 平均损失: 0.2980
周期 [13/30], 批次 [1400/1407], 损失: 0.3531, 平均损失: 0.2985
周期 [13/30], 批次 [1407/1407], 损失: 0.2244, 平均损失: 0.2986
